test_order_name_SHORTNAME_sdist,test_order_name_LONG_COMMON_NAME_sdist,test_order_name_COMPONENT_sdist,test_result_name_SHORTNAME_sdist,test_result_name_LONG_COMMON_NAME_sdist,test_result_name_COMPONENT_sdist,test_order_name_SHORTNAME_tfidf,test_order_name_LONG_COMMON_NAME_tfidf,test_order_name_COMPONENT_tfidf,test_result_name_SHORTNAME_tfidf,test_result_name_LONG_COMMON_NAME_tfidf,test_result_name_COMPONENT_tfidf,label,assignment,test_order_name,test_result_name,LONG_COMMON_NAME,SHORTNAME,COMPONENT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,303842,HEPATITIS B SURFACE ANTIGEN,HBS AG SCREEN,Erythrocyte distribution width [Entitic volume],RDW RBC,Erythrocyte distribution width
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326249,HEMOGLOBIN A1C W EAG INT CHART,ESTIMATED AVERAGE GLUCOSE,Race,Race,Race
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,181826,URINALYSIS CULTURE IF INDICATED,COLOR,Osmolality of Serum or Plasma by calculation,Osmolality SerPl Calc,Osmolality
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,191239,ACCUTYPE R IL28B,IL28B GENOTYPE,Magnesium [Mass/volume] in Serum or Plasma,Magnesium SerPl-mCnc,Magnesium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265058,COMP METABOLIC PANEL W O EGFR,CREATININE,Segmented neutrophils/100 leukocytes in Blood,Neuts Seg/leuk NFr Bld,Neutrophils.segmented/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57927,CBC INCLUDES DIFF PLT,BLASTS,Glucose [Mass/volume] in Urine by Test strip,Glucose Ur Strip-mCnc,Glucose
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7120,SED RATE WESTERGREN,SED RATE WESTERGREN,Eosinophils [#/volume] in Blood by Manual count,Eosinophil # Bld Manual,Eosinophils
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,473835,IRON BINDING CAPACITY,UIBC NR,Nuclear Ab [Presence] in Serum by Immunoassay,ANA Ser Ql IA,Nuclear Ab
0.0,0.06818181818181818,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,831008,HEPATIC FUNCTION PNL,PROTEIN TOTAL,Hepatitis B virus core IgG+IgM Ab [Presence] in Serum or Plasma by Immunoassay,HBV core IgG+IgM SerPl Ql IA,Hepatitis B virus core Ab.IgG+IgM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28621,NEG HIV 4TH GEN,HIV 1 AB WESTERN BLOT,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,Albumin SerPl Elph-mCnc,Albumin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,178616,CBC WITH DIFFERENTIAL,IMMATURE GRANS,Calcium [Mass/volume] in Serum or Plasma,Calcium SerPl-mCnc,Calcium
0.0,0.14285714285714285,0.3333333333333333,0.0,0.14285714285714285,0.3333333333333333,0.0,0.4596659728295528,0.8660254037844386,0.0,0.4596659728295528,0.8660254037844386,1,18259,ALPHA 1 ANTITRYPSIN QN,ALPHA 1 ANTITRYPSIN QN,Alpha 1 antitrypsin [Mass/volume] in Serum or Plasma,A1AT SerPl-mCnc,Alpha 1 antitrypsin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264499,FSRC NEW PATIENT PANEL,D BILIRUBIN,Eosinophils [#/volume] in Blood,Eosinophil # Bld,Eosinophils
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,497818,ANA SCR W RFL T P LUPUS 1,ANA PATTERN,Mitochondria M2 Ab [Units/volume] in Serum,Mitochondria M2 Ab Ser-aCnc,Mitochondria M2 Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45427,HEP C VIRUS ANTIBODY,HEP C VIRUS ANTIBODY,Haptoglobin [Mass/volume] in Serum or Plasma,Haptoglob SerPl-mCnc,Haptoglobin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,149575,CMP14 HP5 LP 6AC CBC D PLT,BILIRUBIN INDIRECT,Microalbumin [Mass/volume] in Urine,Microalbumin Ur-mCnc,Albumin
0.0,0.045454545454545456,0.125,0.0,0.030000000000000002,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0,112599,CBC INC DIFF PLT,RBC,Hepatitis C virus RNA [Presence] in Serum or Plasma by NAA with probe detection,HCV RNA SerPl Ql NAA+probe,Hepatitis C virus RNA
0.25,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.04685168357877478,0.04198853313366668,0.048694979833627805,0.04685168357877478,0.04198853313366668,0.048694979833627805,1,45484,GLYCOHEMOGLOBIN A1C,GLYCOHEMOGLOBIN A1C,Hemoglobin A1c/Hemoglobin.total in Blood,Hgb A1c MFr Bld,Hemoglobin A1c/Hemoglobin.total
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25718,NASH FIBROSURE,HAPTOGLOBIN,Triglyceride [Mass/volume] in Serum or Plasma,Trigl SerPl-mCnc,Triglyceride
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,312017,HEPATITIS B CORE IGM ANTIBODY,HEP B CORE IGM ANTIBODY,HIV 1+2 Ab [Presence] in Serum or Plasma by Immunoassay,HIV1+2 Ab SerPl Ql IA,HIV 1+2 Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,497818,LIVER FIBROTEST ACTITEST,HAPTOGLOBIN,Mitochondria M2 Ab [Units/volume] in Serum,Mitochondria M2 Ab Ser-aCnc,Mitochondria M2 Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44859,PSA TOTAL,PSA TOTAL,Complement C3 [Mass/volume] in Serum or Plasma,C3 SerPl-mCnc,Complement C3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30973,BMP8 ANION GAP,EGFR IF NONAFRICN AM,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,BUN/Creat SerPl,Urea nitrogen/Creatinine
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28902,MAGNESIUM,MAGNESIUM,Protein/Creatinine [Mass Ratio] in Urine,Prot/Creat Ur,Protein/Creatinine
0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57992,DRUG ABUSE SCREEN 8 W CONFIRMATION,BARBITURATES,Leukocyte esterase [Presence] in Urine by Test strip,Leukocyte esterase Ur Ql Strip,Leukocyte esterase
0.0,0.0,0.0,0.4,0.25,0.6666666666666666,0.0,0.0,0.0,0.43159805011496677,0.036870751523516376,0.02890669461985995,1,141358,LYMPHOCYTE SUBSET PANEL 1,ABSOLUTE CD8 CELLS,CD3+CD8+ (T8 suppressor cells) cells [#/volume] in Blood,CD3+CD8+ Cells # Bld,Cells.CD3+CD8+
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17988,T LYMPHOCYTE HELPER SUPPRESSOR,LYMPHS,Amylase [Enzymatic activity/volume] in Serum or Plasma,Amylase SerPl-cCnc,Amylase
0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.08779161868611507,1.0,0.0,1,285395,CBC WITH MANUAL DIFFERENTIAL ABSOLUTE WBC,MCH,MCH [Entitic mass],MCH RBC Qn,Erythrocyte mean corpuscular hemoglobin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,384834,FE TIBC FER,IRON BIND CAP TIBC,Creatinine [Mass/volume] in Blood,Creat Bld-mCnc,Creatinine
0.0,0.0,0.0,0.3333333333333333,0.25,1.0,0.0,0.0,0.0,0.1063004130698838,0.10964330813284906,0.7071067811865476,1,264846,CBC WITH PLT DIFF,MONOCYTES ABSOLUTE,Monocytes [#/volume] in Blood,Monocytes # Bld,Monocytes
0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45427,IMMUNOGLOBULIN M IGM,IMMUNOGLOBULIN M,Haptoglobin [Mass/volume] in Serum or Plasma,Haptoglob SerPl-mCnc,Haptoglobin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,422543,UA W MICRO HOLD SPEC 24 HR,GLUCOSE,Nuclear Ab [Presence] in Serum by Immunofluorescence,ANA Ser Ql IF,Nuclear Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19752,COMPLETE BLOOD COUNT CBC W AUTOMATED DIFF,SEGMENTED NEUTROPHILS,Bilirubin.total [Mass/volume] in Serum or Plasma,Bilirub SerPl-mCnc,Bilirubin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264853,CBC WITH MANUAL DIFFERENTIAL ABSOLUTE WBC,COMMENTS,Monocytes/100 leukocytes in Blood,Monocytes/leuk NFr Bld,Monocytes/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264440,SPECIAL CUM 50 PLUS PROFILE # 10190,SEDIMENTATION RATE,Basophils [#/volume] in Blood,Basophils # Bld,Basophils
0.0,0.11142857142857143,0.26,0.0,0.10571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18341,C REACTIVE PROTEIN INFLAMMATORY,C REACTIVE PROTEIN,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,AFP SerPl-mCnc,Alpha-1-Fetoprotein
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21329,CBC WITH PLT DIFF,MONOCYTES ABSOLUTE,Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma,Vit B12 SerPl-mCnc,Cobalamins
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28902,CBC PLT DIFF,POLYS,Protein/Creatinine [Mass Ratio] in Urine,Prot/Creat Ur,Protein/Creatinine
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58214,ARTHRITIS PROFILE,RHEUMATOID FACTOR QUANT,Leukocytes [#/area] in Urine sediment by Microscopy high power field,WBC #/area UrnS HPF,Leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7120,TSH 3RD GENERATION REFL,TSH 3RD GENERATION REFL,Eosinophils [#/volume] in Blood by Manual count,Eosinophil # Bld Manual,Eosinophils
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,143149,HEPATITIS C AB REFLEX HCV RNA QUANT,HEPATITIS C ANTIBODY,Benzoylecgonine [Presence] in Urine by Screen method,BZE Ur Ql Scn,Benzoylecgonine
0.2,0.16666666666666666,0.0,0.2,0.16666666666666666,0.3333333333333333,0.009814692540447978,0.007890678365173986,0.0,0.048918155723576384,0.039328530307136456,0.07241200273157788,1,237610,MANUAL DIFFERENTIAL,TOTAL NEUTROPHILS %,Neutrophils/100 leukocytes in Blood by Manual count,Neutrophils/leuk NFr Bld Manual,Neutrophils/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,384834,DRUG ABUSE SCREEN 9 NO THC W CONF,BARBITURATES,Creatinine [Mass/volume] in Blood,Creat Bld-mCnc,Creatinine
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264994,MA CBC DIFF PLT,MONOCYTES %,Neutrophils [#/volume] in Blood,Neutrophils # Bld,Neutrophils
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7831,HCV NS5B DRUG RESISTANCE ASSAY,HCV NS5B RESISTANCE ASSAY PDF,Promyelocytes/100 leukocytes in Blood by Manual count,Promyelocytes/leuk NFr Bld Manual,Promyelocytes/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31377,ANA TITER PATTERN,ANA TITER,Body height Measured,Body height Measured,Body height
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204545,IFE PE SERUM,ALBUMIN,Protein [Presence] in Urine by Test strip,Prot Ur Ql Strip,Protein
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19638,IRON TOTAL BINDING CAPACITY,IRON TOTAL,Bicarbonate [Moles/volume] in Serum or Plasma,HCO3 SerPl-sCnc,Bicarbonate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,823773,CBC,MO%,Ledipasvir [Susceptibility] by Genotype method,Ledipasvir Islt Genotyp,Ledipasvir
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17988,URINALYSIS REFLEX,NITRITE,Amylase [Enzymatic activity/volume] in Serum or Plasma,Amylase SerPl-cCnc,Amylase
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487934,CHEM SCREEN PANEL HDL,TRIGLYCERIDES,Necroinflammatory activity grade,Necroinflammatory act grade SerPl Ql,Necroinflammatory activity grade
0.0,0.02666666666666667,0.1,0.0,0.011333333333333334,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0,381806,CHEM 20,CHOLESTEROL,Hepatitis C virus RNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection,HCV RNA SerPl NAA+probe-Log IU,Hepatitis C virus RNA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7302,HEPATITIS C VIRAL RNA QUANTITATIVE BDNA,HCV RNA QN BDNA,Leukocytes other/100 leukocytes in Blood by Manual count,WBC Other/leuk NFr Bld Manual,Leukocytes other/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264648,CYSTIC FIBROSIS SCREEN,ETHNICITY,Leukocytes [#/volume] in Blood,WBC # Bld,Leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,182626,COMPREHENSIVE METABOLIC PANEL WITH CALC ANION GAP,CARBON DIOXIDE,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,LDLc SerPl Direct Assay-mCnc,Cholesterol.in LDL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28654,LIVER FIBROSIS FIBROMETER,FIBROMETER PROTHROMBIN INDEX,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Alpha1 Glob SerPl Elph-mCnc,Alpha 1 globulin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,304287,COMPREHENSIVE METABOLIC PANEL AMA,SODIUM,MCV [Entitic volume],MCV RBC,Erythrocyte mean corpuscular volume
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,825208,VITAMIN D 25 OH TOTAL IA,VITAMIN D 25 OH TOTAL IA,Velpatasvir [Susceptibility] by Genotype method,Velpatasvir Islt Genotyp,Velpatasvir
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59055,CBC WITH DIFF PLATELET,EOS ABSOLUTE,Monocytes/100 leukocytes in Blood by Automated count,Monocytes/leuk NFr Bld Auto,Monocytes/100 leukocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7187,HEP B CORE AB QUAL,HEPATITIS B CORE AB QL,Hemoglobin [Mass/volume] in Blood,Hgb Bld-mCnc,Hemoglobin
0.3333333333333333,0.0,0.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.04814691864430287,0.0,0.0,0.04814691864430287,0.1353392877707238,0.20412414523193145,1,25007,FE TIBC FER,IRON BIND CAP TIBC,Iron binding capacity [Mass/volume] in Serum or Plasma,TIBC SerPl-mCnc,Iron binding capacity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64634,FREE T4 THYROXINE,FREE T4,Bacteria identified in Unspecified specimen by Culture,Bacteria XXX Cult,Bacteria identified
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108860,CMP14 LP 7AC CBC D PLT T B,IRON SATURATION,Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,PSA Free SerPl-mCnc,Prostate specific Ag.free
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7047,MANUAL DIFFERENTIAL,SEGMENTED NEUTROPHILS %,Basophils [#/volume] in Blood by Automated count,Basophils # Bld Auto,Basophils
0.0,0.10357142857142858,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,296095,CBCI COMPLETE BLOOD COUNT W DIFF,ABS BASOPHILS,Hepatitis C virus RNA [Units/volume] (viral load) in Serum or Plasma by Probe with signal amplification,HCV RNA SerPl Probe+sig amp-aCnc,Hepatitis C virus RNA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326231,CMP14 TP TSH 2AC CBC D PLT,AMYLASE SERUM,Platelet mean volume [Entitic volume] in Blood by Automated count,PMV Bld Auto,Platelet mean volume
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7112,CMP,ALT SGPT,Eosinophils [#/volume] in Blood by Automated count,Eosinophil # Bld Auto,Eosinophils
0.11399999999999999,0.08142857142857142,0.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,632117,DRUG ABUSE SCREEN 10 REFLEX CONFIRM,PHENCYCLIDINE,Actin smooth muscle Ab [Presence] in Serum by Immunofluorescence,SMA Ab Ser Ql IF,Actin.smooth muscle Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,326249,SMOOTH MUSCLE AB F ACTIN REFLEX IFA TITER,F ACTIN IGG,Race,Race,Race
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17590,CD4 T HELPER PANEL,CD4 CD3 %HELPERS,Albumin/Globulin [Mass Ratio] in Serum or Plasma,Albumin/Glob SerPl,Albumin/Globulin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24653,DRUG ABUSE PANEL 10 WITH OXYCODONE,COCAINE METABOLITE,IgG [Mass/volume] in Serum or Plasma,IgG SerPl-mCnc,IgG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,823773,CBCI COMPLETE BLOOD COUNT W DIFF,BASOPHILS,Ledipasvir [Susceptibility] by Genotype method,Ledipasvir Islt Genotyp,Ledipasvir
0.0,0.06625,0.0,0.0,0.06625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28688,CERULOPLASMIN,CERULOPLASMIN,Alpha 2 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Alpha2 Glob SerPl Elph-mCnc,Alpha 2 globulin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44982,HIV 1 HIV 2 AG AB COMBO W REFLEXES,HIV INTERPRETATION,Complement C4 [Mass/volume] in Serum or Plasma,C4 SerPl-mCnc,Complement C4
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.014350566291898903,0.0,0.0,0.0,0.0,0,111252,CBC COMPLETE BLOOD COUNT W O DIFF,HEMATOCRIT,Platelet morphology finding [Identifier] in Blood,Plat morph Bld,Platelet morphology finding
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,264440,CMP14 6AC,PHOSPHORUS,Basophils [#/volume] in Blood,Basophils # Bld,Basophils
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,112821,CBC W AUTO DIFF WITH PLATELETS,MCV,Cells Counted Total [#] in Blood,Total Cells Counted Bld,Cells counted.total
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,473835,PE INTERP RFX IFE S,BETA GLOBULIN,Nuclear Ab [Presence] in Serum by Immunoassay,ANA Ser Ql IA,Nuclear Ab
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.024800713330996538,0.0,0.0,0.0,0.0,0,264531,COMPLETE BLOOD COUNT,WBC,Erythrocytes [#/volume] in Blood,RBC # Bld,Erythrocytes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487967,PSA FREE TOTAL,INTERNAL %,Hepatitis C virus FibroSURE panel - Serum or Plasma,HCV FibroSURE Pnl SerPl,Hepatitis C virus FibroSURE panel
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,505511,TSH 3RD GENERATION,TSH 3RD GENERATION,Bilirubin.total [Presence] in Urine by Automated test strip,Bilirub Ur Ql Strip.auto,Bilirubin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,487959,COMP METABOLIC PANEL W GFR,ANION GAP,Fibrosis score,Liver fibr score SerPl Calc.FibroSure,Liver fibrosis score
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28654,DRUG ABUSE PANEL 10 WITH OXYCODONE,METHADONE,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Alpha1 Glob SerPl Elph-mCnc,Alpha 1 globulin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7518,PT PROTIME,INR,Neutrophils [#/volume] in Blood by Automated count,Neutrophils # Bld Auto,Neutrophils
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58032,CBC WITH ABSOLUTE WHITE BLOOD CELLS,RDW,pH of Urine by Test strip,pH Ur Strip,pH
0.0,0.0,0.0,0.25,0.2,0.3333333333333333,0.0,0.0,0.0,0.033955663578360995,0.04983141571783456,0.05851014153708933,1,112821,CBC WITH PLT DIFF,NO CELLS DIFF,Cells Counted Total [#] in Blood,Total Cells Counted Bld,Cells counted.total
0.134,0.0,0.0,0.11399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28746,CMP14 LP 5AC CBC D PLT RPR,HEMOGLOBIN,Gamma globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Gamma glob SerPl Elph-mCnc,Gamma globulin
0.0,0.022,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51938,BMP8 ANION GAP,EGFR IF NONAFRICN AM,Hepatitis B virus surface Ab [Units/volume] in Serum or Plasma by Immunoassay,HBV surface Ab SerPl IA-aCnc,Hepatitis B virus surface Ab
0.45,0.0,0.0,0.45,0.0,0.0,0.02574435456713875,0.0,0.0,0.04459053011835212,0.0,0.0,1,422543,ANA SCR IFA RFL TITR PATT,ANA SCREEN IFA,Nuclear Ab [Presence] in Serum by Immunofluorescence,ANA Ser Ql IF,Nuclear Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28621,COMPREHENSIVE METABOLIC PANEL WITH CALC ANION GAP,CARBON DIOXIDE,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,Albumin SerPl Elph-mCnc,Albumin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23457,LIPID PANEL,,Glucose [Mass/volume] in Serum or Plasma,Glucose SerPl-mCnc,Glucose
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58115,MANUAL DIFFERENTIAL,EOSINOPHILS ABSOLUTE,Specific gravity of Urine by Test strip,Sp Gr Ur Strip,Specific gravity
0.0,0.0,0.0,0.22,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.05660928660351461,0.5773502691896257,0,151522,CHEM SCREEN PANEL,BILIRUBIN DIRECT,Bilirubin.conjugated [Mass/volume] in Serum or Plasma,Bilirub Conj SerPl-mCnc,Bilirubin.glucuronidated
0.0,0.01,0.035,0.0,0.015714285714285715,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0,204164,HEMATOPATH CONSULTATION SMEAR,HEMATOLOGY COMMENTS,Hepatitis C virus RNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,HCV RNA # SerPl NAA+probe,Hepatitis C virus RNA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27318,COMPREHENSIVE METABOLIC PANEL WITH GFR,ALBUMIN,Parathyrin.intact [Mass/volume] in Serum or Plasma,PTH-Intact SerPl-mCnc,Parathyrin.intact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30163,TESTOSTERONE,TESTOSTERONE,Thyrotropin [Units/volume] in Serum or Plasma,TSH SerPl-aCnc,Thyrotropin
0.0,0.0,0.0,0.4766666666666666,0.25,0.5,0.0,0.0,0.0,0.010626391791545897,0.6369705461296918,0.9870524497488843,1,312017,AAA MALE PANEL,HIV 1 HIV 2 AB SCREEN,HIV 1+2 Ab [Presence] in Serum or Plasma by Immunoassay,HIV1+2 Ab SerPl Ql IA,HIV 1+2 Ab
0.0,0.016666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,426171,AUTOMATED BLD CNT,HEMOGLOBIN,Hepatitis C virus RNA [log units/volume] (viral load) in Serum or Plasma by Probe with signal amplification,HCV RNA SerPl Probe+sig amp-Log IU,Hepatitis C virus RNA
0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.09173176111477566,0.11030835743396694,0.0,0.0,0.0,0.0,0,205088,RPR,TREPONEMA PALLIDUM ANTIBODIES,Reagin Ab [Units/volume] in Serum by RPR,RPR Ser-aCnc,Reagin Ab
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204057,TRANSFERRIN,TRANSFERRIN,Urobilinogen [Mass/volume] in Urine by Test strip,Urobilinogen Ur Strip-mCnc,Urobilinogen
0.2,0.16666666666666666,0.0,0.2,0.16666666666666666,0.3333333333333333,0.009413595328285118,0.0075011219466417645,0.0,0.06635350960296393,0.05287307875068503,0.08777198612321668,1,7096,MANUAL DIFFERENTIAL,BLASTS %,Blasts/100 leukocytes in Blood by Manual count,Blasts/leuk NFr Bld Manual,Blasts/100 leukocytes
